calories,total_fat,sodium,vitamin_d,calcium,iron,potassium,protein,carbohydrate,fiber,sugars,water
390,7.2,60,0,184,6.11,604,9.06,72.22,9.2,1.6,8.98
401,9.4,848,0,0,2.5,243,9,75.4,8.6,20.8,2.5
496,27,371,20,912,0.47,1330,26.32,38.42,0,38.42,2.47
312,21,672,22,51,1.9,149,11.13,21.05,0.2,0.95,44.48
53,0.4,1,0,5,0.19,88,0.26,13.64,2.4,11.01,85.47
318,4.6,92,0,1633,0.11,2130,12.14,58.26,0,0,6.1
346,27,1463,0,42,3.6,97,12.4,14.3,5.1,0.8,41.9
211,10,651,0,73,1.5,191,19.7,9.6,2.8,1.2,57.5
252,3.5,455,0,161,2.47,254,12.45,42.71,6,4.34,39.01
397,4.1,594,276,22,6.2,193,4.8,85.7,1.6,35.8,2.5
482,20,679,0,0,2.9,0,7.6,67,3.3,15,1.7
463,18,493,0,0,2.3,110,5.4,71,2.7,36.3,3.5
226,18,1200,0,0,1.24,0,13.1,3.9,0,0,62
489,23,362,0,90,1.84,163,4.7,65.6,0.9,40.36,5
155,4.6,684,0,65,1.4,177,7.2,22.1,5,0.6,61.9
118,1.3,110,0,77,0.59,456,24.92,0,0,0,72.03
478,20,325,0,0,2.1,123,7.1,67.7,4.5,30.9,4
239,3.8,547,0,68,3.75,122,9.5,49.2,14.3,4.2,35.7
490,22,507,0,0,2.92,123,5.1,67.7,1.8,28.7,3
416,5.7,15,0,159,1.6,272,11,80.1,5.3,0.85,1.7
263,16,536,9,19,1.11,214,14.73,15.01,1.1,0.37,52.74
466,17,612,0,0,4.6,115,10.9,67.9,2.6,0.6,2
40,0.9,190,1,116,0.05,151,3.31,4.79,0,4.79,90.13
62,0.9,153,0,43,1.97,307,5.25,11.6,0,0,81.3
343,1.5,17,0,130,5.23,1392,21.7,62.78,15,0,10.59
324,22,591,27,136,1.85,269,9.54,21.57,2,3.1,44.12
460,22,813,0,103,3.9,112,9.5,57.6,2.4,1.2,2.3
333,10,444,0,14,0.54,88,4.9,56.7,1.9,12.95,26.4
302,19,1210,0,33,0.53,122,11.87,20.87,0,0,44.85
49,0.3,214,0,27,1.05,291,2.59,9.26,3,2.41,87.01
53,0.6,5493,0,33,1.45,435,8.14,4.93,0.8,0.4,71.15
158,6.3,66,0,13,0.74,554,23.59,0,0,0,68.46
112,0.9,50,0,5,0.58,311,25.94,0,0,0,72.93
361,4.7,1360,0,181,4.11,141,9.07,70.59,3.5,0,10.51
107,3.5,449,1,33,1.34,264,5.8,13.1,3.3,1.87,75.69
342,0.9,16,0,3,4,220,5.9,77.6,7.4,45.24,13.7
56,0.9,23,0,24,0.41,86,2.37,9.57,1,1.25,86.64
138,2.5,59,8,6,0.78,339,28.99,0,0,0,68.4
505,31,458,0,0,2.5,191,9.5,55.8,5.7,1.7,2.5
253,8.2,471,0,76,4.3,66,5.5,39.9,1.3,11.2,43.84
137,2.2,73,0,122,0.09,0,3.3,30.51,5.4,20.93,63.42
94,0.4,187,0,52,0.11,70,1.44,21.31,0,14.18,76.25
519,27,356,0,0,2.5,183,5.8,63.8,3.3,31.8,2.5
440,19,210,0,32,2.49,227,3.23,63.26,1.6,40.32,13.02
145,15,1556,0,52,0.49,42,1.03,3.84,3.3,0.54,75.28
375,7.5,295,0,35,0.2,44,2,80.89,0.2,48,8.3
50,0.6,244,0,17,0.47,358,2.48,10.81,4.9,4.9,85.1
129,8.4,690,0,81,0.12,83,2.7,10.65,0.6,1.3,76.09
285,13,242,0,12,1,65,3.8,39.1,0,0,43.3
511,26,202,0,0,2.4,104,5.7,65.5,3,30.4,3
124,1,74,0,6,1.13,19,4.37,25.12,0,0,68.86
124,4.5,77,0,10,5.86,228,17.88,1.8,0,0,74.87
14,0.3,277,0,118,1.51,141,1.36,2.42,1.7,0,94.69
93,1.7,231,0,9,7,253,18.1,1.4,0,0,77.4
137,5,66,3,9,2.38,346,21.41,0,0,0,73.24
431,11,868,0,0,0,133,6.6,77.1,2.2,8.4,2.65
486,20,174,0,21,0.71,220,8.72,67.41,1.9,62.68,2.54
263,5.6,670,0,17,2.75,456,6.1,47.4,0,0,37.8
420,14,605,0,24,4.1,125,3.5,69.12,1,38.43,10.34
152,12,59,0,161,0.06,210,4.5,6.5,0.1,6.4,76.2
578,49,433,0,86,1.67,652,25.87,19.86,8.9,0,2.17
444,13,420,0,0,3.5,35,4.9,77.9,2.1,32.9,3.5
589,51,772,0,54,1.65,612,27.04,16.3,8.9,0,2.12
558,39,253,0,10,2.6,62,7.4,45.7,1.5,0.75,7.4
577,38,64,0,192,1.85,0,12.82,44.89,3.8,38.46,1.26
511,29,86,0,187,2.65,370,7.64,59.67,3.3,51.06,1.52
456,17,167,16,115,0.49,124,4.01,71.17,1,59.69,6.3
274,12,615,0,238,2.04,229,12.23,30,1.7,2.9,43.37
434,11,682,0,8,0.57,133,1,81.84,1.6,80.54,3.7
415,10,1040,0,8,0.72,96,0.9,83.5,4,64,2.2
159,3.8,101,10,13,1.03,239,29.06,0,0,0,66.7
90,5.8,702,0,14,1.06,49,2.38,7.16,0,0.54,82.75
445,25,409,0,10,1.02,73,2.97,51.11,1.8,0,19.25
152,7,66,3,10,2.33,336,20.85,0,0,0,71.72
121,3,66,3,8,2.44,357,21.98,0,0,0,74.75
203,12,115,214,74,1.41,419,23.03,0,0,0,64.16
404,4.2,0,0,691,47.5,769,8.7,79.9,1,16.7,4.7
322,3,419,0,35,3.2,250,7.5,83.09,18.9,23.39,2.5
465,17,0,0,0,0,0,7.1,71.8,0,26.5,3.1
302,17,800,0,18,0.74,324,18.88,19.29,0.9,0.24,42.3
134,6,335,0,57,0.91,72,5.98,13.96,0.4,1.41,72.94
463,16,541,0,0,3.2,144,5.1,73.9,1.3,31.4,3
91,0.3,384,0,35,1.9,308,6.03,16.55,6.9,0.23,75.64
243,12,1858,0,26,2.7,449,30.99,3.78,0,0,47.84
378,14,190,0,155,2.2,910,62.09,0,0,0,22.79
222,9.2,412,0,206,1.72,138,6.1,29,0,0,53.2
66,1.1,338,0,13,0.97,140,3.97,10.08,0.6,0.67,83.34
213,8.9,26000,0,60,1,446,15.97,17.4,0,16.71,3.27
380,3.5,116,0,11,1.14,299,9,80.1,3.8,0,5.9
218,12,426,0,17,2.5,116,21.5,5.8,3.5,0.4,59.1
251,19,973,4,8,1.86,145,18.17,0.47,0,0,59.79
884,100,0,0,0,0.05,0,0,0,0,0,0
494,24,756,0,155,3.2,293,8.4,61.3,1.3,14.1,2.7
884,100,0,0,0,0,0,0,0,0,0,0
135,4.9,373,1,88,0.71,196,7.28,15.36,1.7,3.11,70.87
56,0.2,4,28,3,0.44,117,1.56,14.39,2.1,3.84,83.48
265,4.2,381,0,103,2.5,230,13.36,43.34,7.4,6.39,36.94
416,9.6,1532,0,0,3.89,43,8.4,75.1,3.2,2.1,2.8
84,2.7,788,0,6,0.12,49,0.2,15.5,1.9,10.3,78.7
100,4.8,669,0,23,0.7,56,1.61,11.95,3.2,0.79,80.4
357,0.9,571,286,2,19.4,107,5.9,88.01,2.7,7.84,3.31
63,3.4,57,0,128,0.05,139,3.33,4.74,0,4.74,87.73
94,0.4,343,0,34,1.19,224,4.75,21.14,4.1,7.96,72
384,3.8,500,125,313,16.89,162,4.9,86.19,3.9,32,1.89
480,24,404,0,35,2.72,209,9,58.48,2.8,32.55,6.35
298,17,204,6,29,0.8,65,2.1,37.3,1.3,18.52,43.2
598,51,17,0,49,1.74,558,22.21,22.31,5,10.49,1.23
276,1.4,663,0,174,2.89,132,7.83,58.12,3.4,2.97,29.89
119,1.9,897,0,50,1.05,111,0.25,26.51,0.1,5.35,68.33
103,1,456,0,8,1.5,38,19.4,4.1,2.8,0.4,74.1
402,6.1,571,0,14,2.87,284,10.72,76.04,13.6,0.65,4.22
380,1,130,0,11,0.17,39,0,97.9,0,97.15,0.52
278,5.4,346,0,33,3.1,314,8.4,51.4,6,3.84,32.7
430,17,449,0,41,1.62,92,4.41,64.78,0.7,33.35,12.03
256,1.9,378,0,139,3.5,0,0.01,45.6,7.5,4.4,36.4
250,18,95,0,106,1.44,542,21.01,0,0,0,63.49
153,6.3,96,0,77,1.15,353,22.49,0,0,0,70.94
55,1.2,35,2,21,0.38,39,2.37,8.79,0.9,1.07,87.25
495,24,930,0,0,0,115,5.5,65,1.8,8.4,2.5
213,2.3,3,0,27,1.01,518,2.42,45.54,8.1,0,48.65
478,21,368,0,53,2.6,192,8.8,65.6,1.9,35.44,2.8
273,23,786,0,7,0.16,210,12,3.93,0.3,0.9,58.1
173,6.6,117,0,18,3.39,177,26.44,0,0,0,66.65
542,58,1209,5,48,1.08,29,2.17,3.3,0.5,2.81,34.3
91,1.3,68,190,7,0.16,435,18.56,0,0,0,80.34
370,2.8,6,0,8,1.16,219,7.6,78.68,3.5,0.5,9.82
179,5,427,0,25,1.55,221,14.73,18.88,1.1,0,59.67
75,0.4,0,0,5,0.2,33,0.2,19.74,1.4,17.89,79.5
133,4,50,0,4,5.91,336,24.31,0,0,0,70.78
275,4.1,465,0,72,2.79,0,0.01,50.7,3,6.91,34.4
280,4.1,379,0,151,2.21,0,0.01,49.9,3.1,7.21,33.2
269,4.4,427,0,198,2.42,242,12.38,44.93,6.1,5.92,35.92
204,12,393,2,20,0.76,110,5.11,19.21,1.1,2.26,62.58
507,24,380,0,15,3,95,4.5,67.87,2.3,32,2
157,0.9,131,0,7,1.28,44,5.8,30.59,1.8,0.56,62.13
61,1.8,573,0,10,0.4,76,1.5,9.6,0,0,84.9
483,28,278,0,0,3.1,229,5.7,63.3,3.8,0.4,1.5
418,16,184,0,3,0.16,34,0,67.89,0,63.1,15.07
106,3.4,194,0,52,0.7,0,7.9,11,1.8,0.5,76.4
405,16,286,0,29,2.25,149,4.8,63.9,2.1,36.61,13.6
32,0.7,384,0,10,1.43,78,3.83,4.64,2.5,0,89.88
513,26,988,0,0,4.26,117,8.3,61.2,2.9,1,2.5
79,0.7,372,0,90,6.02,354,16.24,0.82,0,0,80.56
115,11,735,0,88,3.3,8,0.84,6.26,3.2,0,79.99
96,1.6,20,0,6,0,70,0.8,19.5,0.5,12.02,77.9
278,14,260,47,90,1.02,126,4.8,32.6,0.6,12.68,47
84,2.5,168,5,8,6.6,231,15.21,0.03,0,0,81.02
396,12,283,0,40,6,418,10.6,73.4,12.2,0.4,3
195,12,479,0,30,0.95,67,2.73,18.84,0.8,2.04,64.77
393,1.6,849,0,22,7.72,115,10.5,82.3,2.7,0.38,3.4
390,5,596,133,24,9,212,6.6,83,4.4,34.7,2.5
67,5,433,0,0,0,0,0,5,0,1.67,88.5
97,0.7,28,0,12,1.6,348,2.2,23.38,10.4,11.2,72.93
394,6.4,21,510,1160,64.07,549,10.99,73.47,7.3,11.69,4.56
357,3.5,596,133,570,32,223,7.69,82.82,8.8,9.76,2.79
137,5,0,0,0,0,0,22.9,0,0,0,71.27
415,20,690,0,0,2.5,219,8.6,65.7,16.4,12.9,2.5
680,70,23,15,19,1.08,99,10.65,0,0,0,18.58
394,1.3,545,303,5,32.73,106,6.69,86.22,0.7,12.12,3.62
191,7.5,570,3,90,1.91,269,11.52,19.52,3,2.19,60
375,1.4,1,0,2,0.91,90,5.59,82.75,1.9,0.64,9.81
579,49,433,0,100,2.28,776,28.01,17.45,8.9,0,1.78
67,0.7,13,0,15,1.93,307,6.15,13.05,0,0,79.15
50,1.7,16,3,37,0.27,66,1.6,7.2,1.1,1.72,89.1
884,100,0,0,0,0.03,0,0,0,0,0,0
270,16,304,0,46,3.07,152,8.91,23.34,1,10.34,50.84
355,0.2,277,0,103,4.76,3395,9.3,78.9,0.5,0,4.1
291,10,529,2,357,6.4,74,5.8,44.8,1.5,13.1,35.62
68,0.2,7,0,3,0.1,71,0.3,16.3,1,14.66,83.1
250,12,468,0,40,1.41,165,8.28,27.29,2.6,0,50.6
105,5.3,409,3,22,1.11,204,7.08,7.29,1.5,2.41,78.82
360,0.6,1,0,9,4.36,86,6.61,79.34,1.4,0,12.89
298,14,692,0,146,2.14,199,11.97,30.49,1.8,3.2,40.8
503,25,865,0,0,4.1,143,8.8,61.9,2.6,0.8,2.3
371,3.4,415,0,0,2.6,254,7.8,83.3,6.1,22.1,3
72,4.5,516,0,32,0.5,98,1.32,7.03,0.6,1.35,84.96
256,2.8,518,0,71,2.8,0,0.01,48.4,6.6,3.1,37.68
266,17,387,0,78,5.3,189,14.47,13.52,1.6,3.61,53.28
57,0.4,43,0,20,0.28,90,1.4,14.1,2.1,1.23,83.6
109,1.6,880,2,54,1.78,220,12.5,11.21,0,0,71.5
362,6.9,220,0,351,24.72,366,11.92,69.52,10,1.5,8.92
112,1.5,177,0,49,1.22,180,20.6,2.43,0,0,74.07
303,26,56,9,90,1.21,304,5.62,11.89,1.1,10.8,55.14
467,18,297,0,0,1.9,112,6.5,69.5,4.1,35.6,4.5
121,3.6,230,0,17,0.97,172,5.79,16.4,1.6,1.82,73.16
157,7,59,0,13,1.2,275,21.89,0,0,0,70.05
460,20,797,0,0,3,47,7.3,67,3.4,8.6,2.2
280,11,801,0,155,2.14,207,12.86,31.55,1.7,3.67,41.35
104,2.8,241,0,205,0.8,0,6.3,13.4,3,2.2,76.4
535,34,412,0,43,2.55,294,10,50.8,0,0,3.7
323,17,839,0,193,2.38,220,13.95,28.7,2.4,2.62,37.28
254,7.6,583,0,133,2.7,234,8.8,38.3,2.3,4.7,43.3
32,0.7,265,0,258,0.7,288,3.2,5,2.1,0.62,88.9
499,22,0,0,0,0,0,3.13,71.88,1,43.94,2.06
48,0.9,590,0,20,0.9,292,1.2,8.7,0,4.7,87.1
392,4.3,71,0,11,1.49,428,7.1,81.1,4.2,0.88,5.8
204,16,74,0,7,1.93,269,14.63,0,0,0,64.72
118,6.3,0,0,0,0,0,12.4,2.8,2,0.6,77
365,8.7,354,0,576,6.14,247,4.22,67.61,3,28.98,16.7
221,8.1,462,0,95,1.37,0,17.19,19.87,1.2,2.89,52.52
284,13,453,3,104,2.47,155,9.21,33.63,2.9,1.3,42.74
147,2.1,99,10,9,0.71,249,30.13,0,0,0,67.88
415,7.5,75,0,500,0.19,338,0,86.9,0.2,65,3.73
212,14,563,0,33,0.82,263,21.85,0.31,0,0.31,62.96
103,3.4,229,0,66,1,130,5,15.1,3,0.1,75.4
380,5,648,156,434,22.27,222,7.67,80.89,5,36.13,4.15
503,28,436,0,111,1.87,338,9.1,57.3,1.2,0,4
72,0.6,41,0,137,0.28,0,3.69,12.88,3.6,2.75,82.38
301,17,816,21,103,1.57,131,12.01,24.44,0.2,1.74,42.99
257,3.1,371,0,195,2.71,0,0.01,43.2,5.9,5.1,37.1
102,2.7,416,0,35,3.2,169,14.3,4.9,1,0,76.4
160,10,401,0,33,2,154,13.4,3.4,1.5,0.1,71.1
92,4.9,7,101,246,1.6,0,10.18,1.82,1,0.4,81.8
101,3.1,67,0,3,1.05,488,17.21,0,0,0,79.16
98,2.2,97,0,6,9.32,362,18.3,0,0,0,78.15
101,3.1,84,0,9,41.89,358,17.2,0,0,0,78.15
237,13,76,9,109,0.93,249,3.8,26.8,4.8,6.35,55.7
418,8.6,941,0,19,5.57,152,9.46,74.05,2.8,1.29,5.05
481,22,1044,0,222,2.45,342,9.2,60.8,3.6,0,3.8
462,26,418,0,215,1.78,104,8.02,48.57,1.5,12.24,15.3
500,25,833,0,0,4.1,104,8.4,62.4,2.2,0.7,2.3
110,1.2,378,0,59,0.43,408,22.32,0.95,0,0,73.31
172,7.5,65,0,33,0.47,406,24.47,0,0,0,65.09
483,23,904,0,0,0,153,6.5,64.4,2.9,7.2,2.5
719,81,943,0,30,0,42,0.9,0.9,0,0,15.7
502,25,216,0,120,3.6,355,7.4,61,1.6,1.79,3.5
56,1.6,331,0,81,0,484,0.81,9.68,0.8,1.61,86.5
124,1.9,96,0,231,1.58,253,3.67,23.11,1.5,5.1,69.93
101,0.5,246,0,14,3.1,284,8.8,21.25,0,0,68.7
489,24,772,0,54,3.3,66,10.6,60.2,3.2,11.6,2.7
469,18,554,0,125,0.8,721,5,71.4,4.8,5.01,1.4
114,0.4,238,0,19,3.33,369,9.02,19.54,7.9,1.8,69.64
65,3.7,265,0,16,0.29,0,1.22,6.94,1.2,1.22,88
450,18,383,0,37,2.58,142,6.2,68.7,2.8,24.66,5.7
261,15,711,31,95,1.4,179,12.45,18.98,0.9,5.42,51.14
343,2.1,1121,0,378,38.75,135,7.31,78.42,4.2,1.51,7.2
269,3.6,463,0,196,2.92,181,11.69,47.31,4.2,6.9,35.23
234,12,516,0,14,0.41,261,13.75,17.41,1,0.4,54.66
274,12,690,0,150,1.7,201,11.76,30.76,2.3,3.88,43.27
61,1.8,698,0,19,1.3,150,1.74,9.74,1.2,2.7,84.3
469,24,189,0,0,2.2,62,4.9,68.3,3.3,1.2,3
355,5.4,239,29,36,8.19,324,8.6,74.9,7.7,25.1,10
355,1.7,1348,0,350,4.73,170,8.41,74.79,7.1,0,10.17
467,19,282,16,29,2.22,111,6.1,68.9,0.8,20.24,4.6
95,2.8,238,16,60,0.43,282,4.37,12.7,1.6,3.17,78.1
112,3.4,731,0,14,0.89,176,3.55,16.87,1.2,0,74.08
37,1.3,49,0,89,0.62,191,2.5,5.7,1.8,2.33,89.6
56,0.9,308,0,10,0.49,129,2.89,8.98,1,1.17,86.23
53,0.3,6,0,11,0.42,165,0.6,12.53,0.7,11.15,86.25
155,7.5,330,0,105,1.08,324,20.21,0.48,0,0,71
236,20,96,0,7,2.1,360,12.18,0,0,0,67.8
105,3,85,0,9,44.55,429,18.3,0,0,0,77.2
224,16,69,0,6,2.95,315,14.9,3.68,0,0,64.53
493,24,493,0,0,3.3,134,5.5,66.5,2.5,30.5,3
186,8.1,396,0,4,0.65,333,26.53,0,0,0,64.02
34,0.2,239,0,74,0.52,184,1.63,6.41,2.1,2.87,91.12
111,0.8,635,0,32,2.14,270,6.35,19.05,4,1.59,71.2
140,5.6,58,0,5,0.55,380,22.56,0,0,0,69.38
464,20,752,0,734,6.64,117,7.19,64.88,2.4,10.41,4.48
379,1.7,759,138,14,31.03,121,3.45,89.66,3.4,37.93,1.88
61,3.3,43,51,113,0.03,132,3.15,4.8,0,5.05,88.13
337,1.5,291,0,29,2.9,244,11,81.4,11.8,11.3,3.3
94,0.9,437,0,56,3.24,295,5.15,18.69,4,5.67,73.5
383,0.9,5,0,9,2.86,116,7.01,87.78,1.4,0,3.91
85,0.5,0,0,0,0,0,20.1,0,0,0,78.45
126,1.3,1076,0,19,1.2,37,17.4,11.2,2.3,4.4,64
376,4.1,344,133,22,28.1,289,8.6,84,9.8,18.5,2.29
335,12,955,0,185,2.05,188,7.3,48.4,1.8,0,28.9
206,12,61,526,15,0.34,384,22.1,0,0,0,64.75
144,7.2,119,10,9,0.28,366,18.44,0,0,0,74.65
69,3,49,1,14,0.3,116,1.92,8.81,1.7,1.77,85.75
303,22,1499,0,466,0.18,335,16.3,9.8,0,8.1,45.8
170,0.5,92,0,58,3,756,9.8,32.5,5.7,0,55.8
359,1.5,7,0,801,29.75,151,11.77,72.63,4.4,0.51,11.41
131,5.5,82,0,7,2.72,271,17.18,1.91,0,0,74.53
222,17,78,0,9,2.65,257,15.7,0,0,0,66.6
120,4.2,96,1,10,0.78,238,19.16,0,0,0,76.41
53,1.1,34,2,27,0.33,83,2.04,8.66,1.1,1.46,87.76
392,37,810,48,16,0.92,211,13.46,0.69,0,0.53,45.96
378,0.8,660,138,9,28,71,6.59,87.19,1,12.8,3
211,13,615,0,28,2.41,190,19.67,3.34,0.6,2.04,61.79
303,14,784,0,278,1.71,191,15.29,28.64,1.6,2.67,38.77
69,2.3,25,0,13,0.97,140,4.3,9.58,0.2,0.84,83.3
108,0.3,39,0,17,0.95,193,1.28,25.36,3,5.74,72.47
228,15,3,0,122,1.2,313,11.76,11.63,0,0,57.63
383,5.2,564,148,370,16.7,272,5.6,83.7,5.7,37.2,1.8
382,11,4,0,45,9.09,947,29.1,49.6,15.1,7.8,5.6
53,1.2,288,0,25,0.74,255,2.13,8.64,2.4,2.17,86.72
113,2.7,86,0,33,0.36,501,22.13,0,0,0,72.82
382,8.1,2850,628,85,2.96,1720,77.27,0,0,0,6.49
153,7.3,60,0,7,0.53,360,21.94,0,0,0,69.64
148,7.6,632,0,69,1.8,297,16.8,3.03,0,0,70
289,2.1,27,0,43,3.3,272,11.26,55.72,0,0,30.1
50,1.6,437,0,26,0.73,320,1.39,7.43,1.8,4.91,87.87
291,13,759,0,166,2.71,207,12.23,32.11,2.6,2.82,40.15
268,8.6,544,0,184,6.4,139,6.6,44.1,3.8,10.5,37.5
257,7.8,527,0,143,6.4,151,6.2,43.6,3.9,10,39.25
333,2,8,0,44,3.3,502,11.8,74.8,9.9,2,9.8
159,5.6,269,0,121,0.96,184,7.44,19.64,1.1,4.85,65.96
122,6.3,273,0,46,0.61,0,8.82,6.08,1,1.53,77.38
436,12,596,0,148,1.9,87,4.8,77.7,1.8,42.52,3.3
331,11,323,0,38,0.51,78,5,53.8,2,0,29.1
175,6.9,96,0,21,0.85,340,26.32,0,0,0,64.59
226,9.2,84,0,32,1.1,297,33.57,0,0,0,56.96
275,0.8,412,0,113,10.06,694,47.68,15.52,0,0,32
132,5.4,83,0,21,1,327,19.34,0,0,0,74.05
48,0.3,2,0,10,0.2,201,0.5,11.05,0.6,9.9,87.74
147,2.1,99,10,9,0.71,249,30.13,0,0,0,67.88
328,19,783,0,236,1.13,224,13.88,25.35,2.6,3.65,38.53
416,9.3,1536,0,0,4.9,147,8.6,76.1,2.6,2.4,2.5
459,44,55,0,6,0.98,126,15.65,0,0,0,40.32
239,7,598,2,111,5,70,5.3,39.4,0.9,10.9,44.99
110,3.5,233,0,26,1,204,6.1,15.7,2.9,3,73.2
250,6.9,550,2,111,5,66,4.8,42.6,1,16.2,42.44
407,38,689,36,15,1.12,212,13.7,2.36,0,0,44.1
30,0.5,251,0,138,0.94,321,2.84,5.23,2,1.34,90.5
28,0.4,281,0,132,1.93,274,1.9,5.62,0,0,91.2
431,13,206,0,43,1.74,109,3.8,79.1,5.2,53.19,2.8
250,12,472,0,92,1.32,0,15.38,22.61,1.2,4.99,48.02
631,61,47,0,60,6.36,370,20.45,11.73,11.6,0.48,3.75
227,13,804,0,11,0.4,79,0.4,27,0,25.92,59
359,1.3,1337,0,32,2.82,169,10.84,76.02,1.6,4.27,8.27
198,8.2,416,269,13,1.39,207,29.13,0,0,0,59.83
306,13,857,0,284,2.52,197,13.37,34.22,2.4,3.13,36.27
41,0.6,195,0,8,0,0,3.69,5.2,0.8,0.57,89.73
348,1.2,1,0,2,4.42,137,8.8,79.6,4.8,0.3,10
85,3.4,42,47,168,3.63,151,3.45,10.31,0,4.87,81.96
406,6.1,740,0,9,18.35,187,4.51,85.03,2.3,43.36,2
155,7.5,72,12,9,0.77,247,21.88,0,0,0,70.98
246,14,467,12,34,3.77,278,17.64,12.5,2.3,0.55,53.84
242,15,80,0,6,9.55,346,22.1,5.55,0,0,56.8
124,2.6,87,0,13,0.37,328,23.63,0,0,0,72.14
235,1.8,298,0,196,3.02,156,9.1,46.3,2.8,0.81,40.2
190,7.4,86,5,15,1.21,243,28.93,0,0,0,63.79
35,0.4,41,0,40,0.67,293,2.38,7.18,3.3,1.39,89.25
118,4,87,17,10,1.18,220,20.52,0,0,0,75.67
93,0.9,45,0,16,0.94,295,4.31,19.94,4,0,74.11
241,6.9,300,0,48,0.7,0,4.4,40.3,2.1,16.8,47.3
52,2,20,0,12,0.35,94,2,6.9,1.1,0.94,88.6
365,9.1,147,22,47,3.58,113,10.6,59.7,1,25.39,19.5
92,2.5,198,0,10,7.95,340,16.2,0,0,0,79.38
334,2.7,7,0,36,2.88,322,12.64,72.62,11.9,2.46,10.35
284,27,679,3,24,1.6,240,10.71,0.11,0.1,0.02,60.08
116,2.9,240,0,51,1.2,245,15.57,9.29,2.8,0,71.08
387,2.8,26,0,11,1.49,290,8.2,81.5,4.2,0.88,5.8
411,10,45,0,49,1.77,134,2.39,76.44,1.7,73.12,9.81
49,1.4,322,0,16,0.44,0,2.86,6.12,0.8,1.22,89.2
365,0.7,5,0,28,4.31,115,7.13,79.95,1.3,0.12,11.62
122,5.7,89,0,6,4.6,316,16.47,0.21,0,0,76.71
110,4,77,0,5,4.24,261,17.18,0.08,0,0,77.69
139,5,70,0,7,7.37,313,20.38,1.78,0,0,71.37
592,47,37,0,27,3.39,554,5.3,44.4,0,0,1
300,15,868,4,44,1.76,206,11.93,30.56,1.4,2.62,39.4
433,32,769,0,26,1.73,192,13.96,21.54,1,0,29.63
179,1,4,0,2,0.22,24,3.2,38.05,1.4,0,57.67
243,7.6,464,0,128,1.64,194,12.47,31.08,1,4.27,46.9
142,5.3,831,0,66,1.78,363,7.6,16.75,4.6,0,67.7
229,12,49,0,14,1.49,255,28.96,0,0,0,58.7
82,0.6,22,0,10,0.98,285,2.06,17.72,1.4,0,78.85
78,1,318,0,8,0.59,0,4.9,12.24,2,2.04,81
53,1.7,45,0,16,0.36,98,1.72,7.55,0.9,1.36,88.5
67,2.1,119,2,66,0.21,67,3.14,8.95,0.7,1.27,85.25
684,69,37,0,26,3.36,551,5.3,21.52,0,0,1.67
336,2.3,9,0,38,3,277,13,78.6,8,0.93,4
296,12,540,1,143,6.4,86,5.5,41.4,1.5,9.2,37.5
239,8.3,567,0,143,6.4,157,6.6,37.6,3.9,3.6,44.3
218,7.8,99,0,24,1.45,318,34.44,0,0,0,56.08
177,7.4,97,0,12,0.96,311,25.76,0,0,0,64.64
77,1.8,46,37,121,0.05,142,3.06,12.34,0,0,82.11
84,0.2,33,40,94,0.06,145,8.03,12.53,0.4,11.63,78.63
447,23,213,0,50,0.9,181,10,51.08,5,25,15.09
77,1,58,0,27,0.84,302,15.97,0,0,0,82.24
101,3.8,265,0,65,0.9,143,3.8,13,2.4,1.4,77.9
500,26,150,0,100,0.7,305,5,67,1.9,55,0.65
107,1.8,64,0,5,0.8,372,21.28,0,0,0,75.82
143,10,126,0,43,2.55,274,10.86,1.05,0,0,76.29
19,0.3,2,0,21,0.44,222,1.01,3.88,1,2.88,94.28
326,1.6,3,0,114,6.62,67,48.06,35.83,5.2,0,7.47
259,1.4,4331,126,299,66.38,2944,15.34,46.24,36.7,0,14
400,15,850,0,100,1.8,0,3,75,4,60,3.73
147,1.5,92,5,184,0.53,316,4.41,33.09,6.6,22.06,61.43
135,5.2,69,515,17,0.9,364,20.7,0,0,0,69.94
565,48,11,0,989,14.76,475,16.96,25.74,14,0,3.3
520,32,4,0,37,3.18,0,5.19,59.4,7.6,46.27,1.66
546,32,63,0,160,1.11,0,5.94,59.78,2.4,55.45,1.61
154,2.7,56,0,17,3.19,179,30.39,0,0,0,67.93
71,0.3,10,0,37,0.58,367,1.32,17.01,3.6,4.8,80.24
105,0.9,391,0,39,1.4,231,4.52,21.57,4.4,8.23,71.48
77,3.6,31,1,17,0.35,145,2.21,8.84,1.3,2.34,84.94
114,1.5,113,5,11,0.73,242,23.66,0.14,0,0.05,74.89
161,9.2,75,21,4,1.31,239,19.54,0,0,0,71.28
47,2.1,829,0,0,0,26,0,7.1,0,1,87.91
480,20,269,3,65,1.16,231,7.52,64.96,3.2,37.61,5.56
52,3.6,289,0,13,0.12,0,0.66,4.26,1,1.31,90.2
23,0.5,315,0,7,0.12,0,0.98,3.28,0.3,0.33,94
59,0.5,238,0,80,0.56,77,2.03,11.74,2,0.25,85.4
76,0.8,36,1,81,0.2,137,2.4,14.68,0.4,10.8,81.5
215,15,70,10,11,0.9,189,18.6,0,0,0,65.99
23,0.5,242,0,16,0.32,142,1.84,4.11,2.3,1.86,93
463,18,748,0,167,3.65,209,7.29,68.37,4.9,10.43,2.73
